movie_company,rating,western_violent_movie
Bavaria Pictures,6.8,Mýrin
Bayerischer Rundfunk (BR),6.9,New York Memories
Bayerischer Rundfunk (BR),6.5,Sommer '04
Bayerischer Rundfunk (BR),5.9,Tom Sawyer
Bayerischer Rundfunk (BR),7.3,Der Baader Meinhof Komplex
Bayerischer Rundfunk (BR),7.3,Der Baader Meinhof Komplex
Bayerischer Rundfunk (BR),7.1,Desert Flower
Bayerischer Rundfunk (BR),7.8,Das weiße Band - Eine deutsche Kindergeschichte
Bayerischer Rundfunk (BR),6.1,Die zwei Leben des Daniel Shore
Bayerischer Rundfunk (BR),7.3,Der Baader Meinhof Komplex
Bayerischer Rundfunk (BR),7.8,Das weiße Band - Eine deutsche Kindergeschichte
Bayerischer Rundfunk (BR),6.6,Die Wand
Bayerischer Rundfunk (BR),7.9,Amour
Bazelevs Production,5.9,Abraham Lincoln: Vampire Hunter
Bazelevs Production,5.9,Abraham Lincoln: Vampire Hunter
Bazelevs Production,6.7,Wanted
Bazelevs Production,6.7,Wanted
Bazelevs Production,6.7,Wanted
Bazelevs Production,6.7,Wanted
Bazelevs Production,6.7,Wanted
Bazelevs Production,6.7,Wanted
Bazelevs Production,6.7,Wanted
Bazelevs Production,6.7,Wanted
Bazuca Films,5.2,Twilight
Bazuca Films,8.0,The Wrestler
Bazuca Films,8.0,The Wrestler
Bazuca Films,7.4,Trade
Bazuca Films,7.4,Trade
Bazuca Films,5.2,Twilight
Bazuca Films,5.2,Turistas
Bazuca Films,7.5,The Wind That Shakes the Barley
Bazuca Films,7.5,The Wind That Shakes the Barley
Bazuca Films,7.4,Trade
Bazuca Films,7.4,Trade
Bazuca Films,7.5,The Wind That Shakes the Barley
Bazuca Films,7.0,Traitor
Bazuca Films,7.4,Trade
Bazuca Films,7.4,Trade
Bazuca Films,5.7,The Contract
Bazuca Films,5.7,The Contract
Bazuca Films,7.9,The Fighter
Bazuca Films,5.0,The Final Destination
Bazuca Films,6.1,The Strangers
Bazuca Films,4.7,The Return
Bazuca Films,4.7,The Return
Bazuca Films,4.7,The Return
Bazuca Films,6.1,The Strangers
Bazuca Films,6.1,The Strangers
Bazuca Films,4.8,The Twilight Saga: Eclipse
Bazuca Films,6.4,Lonely Hearts
Bazuca Films,6.4,Lonely Hearts
Bazuca Films,6.4,Lonely Hearts
Bazuca Films,6.4,Lonely Hearts
Bazuca Films,7.3,Michael Clayton
Bazuca Films,6.4,Lonely Hearts
Bazuca Films,6.4,Lonely Hearts
Bazuca Films,7.5,Perfume: The Story of a Murderer
Bazuca Films,7.5,Perfume: The Story of a Murderer
Bazuca Films,6.4,Paranormal Activity
Bazuca Films,6.7,Pandorum
Bazuca Films,6.2,Knowing
Bazuca Films,5.8,P2
Bazuca Films,6.7,Pandorum
Bazuca Films,6.4,Paranormal Activity
Bazuca Films,5.8,P2
Bazuca Films,7.5,Perfume: The Story of a Murderer
Bazuca Films,7.5,Perfume: The Story of a Murderer
Bazuca Films,5.7,Premonition
Bazuca Films,7.4,Precious
Bazuca Films,6.7,Seraphim Falls
Bazuca Films,6.3,Mirageman
Bazuca Films,6.7,Seraphim Falls
Bazuca Films,6.7,Seraphim Falls
Bazuca Films,7.4,Running Scared
Bazuca Films,7.4,Running Scared
Bazuca Films,7.4,Running Scared
Bazuca Films,7.4,Running Scared
Bazuca Films,7.4,Running Scared
Bazuca Films,7.4,Running Scared
Bazuca Films,6.8,The Hunting Party
Bazuca Films,7.7,The Hurt Locker
Bazuca Films,5.5,The Hitcher
Bazuca Films,7.7,The Hurt Locker
Bazuca Films,7.7,The Hurt Locker
Bazuca Films,5.8,88 Minutes
Bazuca Films,5.8,88 Minutes
Bazuca Films,5.8,88 Minutes
Bazuca Films,7.8,3:10 to Yuma
Bazuca Films,5.8,88 Minutes
Bazuca Films,5.8,88 Minutes
Bazuca Films,7.8,3:10 to Yuma
Bazuca Films,7.8,3:10 to Yuma
Bazuca Films,5.8,88 Minutes
Bazuca Films,5.1,Balls of Fury
Bazuca Films,6.4,Awake
Bazuca Films,6.4,Awake
Bazuca Films,7.6,Huo Yuan Jia
Bazuca Films,7.6,Huo Yuan Jia
Bazuca Films,7.2,In the Valley of Elah
Bazuca Films,7.6,Huo Yuan Jia
Bazuca Films,6.8,Death Sentence
Bazuca Films,6.8,Death Sentence
Bazuca Films,7.7,Eastern Promises
Bazuca Films,7.7,Eastern Promises
Bazuca Films,7.7,Eastern Promises
Bazuca Films,6.8,Inland Empire
Bazuca Films,6.8,Inland Empire
Bazuca Films,6.8,Inland Empire
Bazuca Films,5.9,Bordertown
Bazuca Films,7.3,Before the Devil Knows You're Dead
Bazuca Films,7.1,Brothers
Bazuca Films,5.9,Bordertown
Bazuca Films,7.3,Before the Devil Knows You're Dead
Bazuca Films,4.3,Black Christmas
Bazuca Films,4.3,Black Christmas
Bazuca Films,7.1,Brothers
Bazuca Films,4.3,Black Christmas
Bazuca Films,4.3,Black Christmas
BBC Films,7.3,Jane Eyre
BBC Films,6.3,Fast Food Nation
BBC Films,6.6,Edge of Darkness
BBC Films,7.7,Eastern Promises
BBC Films,7.7,Eastern Promises
BBC Films,6.6,Edge of Darkness
BBC Films,7.7,Eastern Promises
BBC Films,6.6,Edge of Darkness
BBC Films,7.5,We Need to Talk About Kevin
BBC Films,5.9,Valhalla Rising
BBC Films,7.5,We Need to Talk About Kevin
BBC Films,7.5,We Need to Talk About Kevin
BBC Films,7.1,The First Grader
BBC Films,7.1,The First Grader
BBC Films,7.1,The First Grader
BBC Films,7.4,Revolutionary Road
BBC Films,6.7,Scoop
BBC Films,6.7,Scoop
BBC Films,6.8,Red Road
BBC Natural History,7.9,Earth
BBC Natural History,7.9,Earth
BBC Storyville,7.7,Gonzo: The Life and Work of Dr. Hunter S. Thompson
BBC Worldwide,7.9,Earth
BBC Worldwide,7.9,Earth
BBI Films,4.1,Dark Moon Rising
BBI Films,4.1,Dark Moon Rising
BBI Films,5.8,Across the Hall
BBI Films,5.8,Across the Hall
BBI Films,3.2,Circle
BBI Films,3.2,Circle
BBI Films,3.2,Circle
BBI Films,3.2,Circle
Be Best in DVD (BBI-DVD),3.4,Ballistica
Be Best in DVD (BBI-DVD),3.4,Ballistica
Be Best in DVD (BBI-DVD),5.8,Day Zero
Be Best in DVD (BBI-DVD),5.8,Day Zero
Be Best in DVD (BBI-DVD),4.6,7eventy 5ive
Be Best in DVD (BBI-DVD),4.6,7eventy 5ive
Be Best in DVD (BBI-DVD),3.3,In Her Line of Fire
Be Best in DVD (BBI-DVD),3.3,In Her Line of Fire
Be Best in DVD (BBI-DVD),3.3,In Her Line of Fire
Be Best in DVD (BBI-DVD),3.3,In Her Line of Fire
Be Best in DVD (BBI-DVD),3.2,KillerKiller
Be Best in DVD (BBI-DVD),3.2,KillerKiller
Be Best in DVD (BBI-DVD),4.1,Prayer Life
Be Best in DVD (BBI-DVD),5.2,The Alphabet Killer
Be Best in DVD (BBI-DVD),5.2,The Alphabet Killer
Be Best in DVD (BBI-DVD),4.0,The Steam Experiment
Be Best in DVD (BBI-DVD),4.0,The Steam Experiment
Be Best in DVD (BBI-DVD),4.0,The Steam Experiment
Be Best in DVD (BBI-DVD),4.0,The Steam Experiment
Beijing Film,3.0,A Matter of Justice
Beijing Film Studio,7.6,Huo Yuan Jia
Beijing Film Studio,7.6,Huo Yuan Jia
Beijing Film Studio,7.6,Huo Yuan Jia
Beijing Gallop Horse Film & TV Production,6.5,Hua Mulan
Beijing Happy Pictures,5.2,The Mummy: Tomb of the Dragon Emperor
Beijing Happy Pictures,5.2,The Mummy: Tomb of the Dragon Emperor
Beijing Happy Pictures Cultural Communications Co.,7.6,The Kite Runner
Beijing Happy Pictures Cultural Communications Co.,7.6,The Kite Runner
Beijing Happy Pictures Cultural Communications Co.,7.6,The Kite Runner
Beijing Poly-bona Film Publishing Company,6.5,Hua Mulan
Belga Films,6.4,From Paris with Love
Belga Films,6.4,From Paris with Love
Belga Films,6.4,From Paris with Love
Belga Films,4.0,Basic Instinct 2
Belga Films,6.1,Blitz
Belga Films,6.1,Blitz
Belga Films,7.0,Buried
Belga Films,7.0,Buried
Belga Films,4.8,Abduction
Belga Films,4.8,Abduction
Belga Films,4.0,Basic Instinct 2
Belga Films,6.8,Fair Game
Belga Films,4.8,The Twilight Saga: Eclipse
Belga Films,5.8,The Fourth Kind
Belga Films,5.8,The Fourth Kind
Belga Films,5.2,Twilight
Belga Films,5.2,Twilight
Belga Films,6.9,Unknown
Belga Films,6.9,Unknown
Belga Films,6.9,Unknown
Belga Films,6.9,Unknown
Belga Films,6.9,Unknown
Belga Films,6.9,Unknown
Belga Films,7.2,The Hunger Games
Belga Films,7.2,The Hunger Games
Belga Films,7.7,The Hurt Locker
Belga Films,7.7,The Hurt Locker
Belga Films,6.5,The Last Stand
Belga Films,7.7,The Hurt Locker
Belga Films,7.2,The Hunger Games
Belga Films,6.0,Push
Belga Films,6.0,Push
Belga Films,5.8,Resident Evil: Afterlife
Belga Films,6.7,Resurrecting the Champ
Belga Films,5.8,Resident Evil: Afterlife
Belga Films,5.8,Resident Evil: Afterlife
Belga Films,5.8,Resident Evil: Afterlife
Belga Films,7.0,Red
Belga Films,5.8,Resident Evil: Afterlife
Belga Films,5.8,Resident Evil: Afterlife
Belga Films,5.8,Resident Evil: Afterlife
Belga Films,5.8,Resident Evil: Afterlife
Belga Films,7.7,Lucky Number Slevin
Belga Films,7.7,Lucky Number Slevin
Belga Films,7.7,Lucky Number Slevin
Belga Films,7.7,Lucky Number Slevin
Belga Films,7.7,Lucky Number Slevin
Belga Films,7.7,Lucky Number Slevin
Belga Films,7.5,Source Code
Belga Films,7.3,The Next Three Days
Belga Films,7.5,Source Code
Belga Films,6.8,Killer Joe
Belga Films,6.8,Killer Joe
Belga Films,6.7,Pandorum
Belga Films,6.8,Killer Joe
Belga Films,6.7,Pandorum
Belga Films,7.8,Mr. Nobody
Belga Films,7.8,Mr. Nobody
Belga Home Vidéo,7.2,The Hunger Games
Belga Home Vidéo,7.2,The Hunger Games
Belga Home Vidéo,7.2,The Hunger Games
Belga Home Vidéo,7.2,The Hunger Games
Belga Home Vidéo,7.2,The Hunger Games
Belga Home Vidéo,7.2,The Hunger Games
Belga Home Vidéo,7.7,The Hurt Locker
Belga Home Vidéo,7.7,The Hurt Locker
Belga Home Vidéo,7.7,The Hurt Locker
Belga Home Vidéo,7.2,The Hunger Games
Belga Home Vidéo,7.2,The Hunger Games
Belga Home Vidéo,7.2,The Hunger Games
Belga Home Vidéo,7.2,The Hunger Games
Belga Home Vidéo,7.2,The Hunger Games
Belga Home Vidéo,7.2,The Hunger Games
Belga Home Vidéo,6.7,Pandorum
Belga Home Vidéo,6.7,Pandorum
Belga Home Vidéo,6.1,Peacock
Belga Home Vidéo,6.1,Peacock
Belga Home Vidéo,3.7,Street Fighter: The Legend of Chun-Li
Belga Home Vidéo,3.7,Street Fighter: The Legend of Chun-Li
Belga Home Vidéo,3.6,I Know Who Killed Me
Belga Home Vidéo,5.9,Deception
Belga Home Vidéo,5.9,Deception
Belga Home Vidéo,5.9,Transporter 3
Belga Home Vidéo,5.9,Transporter 3
Belga Home Vidéo,5.9,Transporter 3
Belga Home Vidéo,5.9,Transporter 3
Belga Home Vidéo,5.9,Transporter 3
Belga Home Vidéo,5.9,Transporter 3
Bellpark,5.8,Until Death
Bellpark,5.8,Until Death
Bellpark,5.8,Until Death
Bellpark,5.8,Until Death
Bellpark,5.8,Until Death
Bellpark,5.8,Until Death
Benelux Film Distribution,6.1,The Countess
Benelux Film Distribution,6.1,The Countess
Benelux Film Distribution,6.1,The Countess
Benelux Film Distribution,6.1,The Countess
Benelux Film Distribution,5.8,The Darwin Awards
Benelux Film Distribution,6.1,The Countess
Benelux Film Distribution,6.1,The Countess
Benelux Film Distribution,6.5,The Nativity Story
Benelux Film Distribution,7.3,The Bank Job
Benelux Film Distribution,6.6,16 Blocks
Benelux Film Distribution,6.6,16 Blocks
Benelux Film Distribution,6.6,16 Blocks
Benelux Film Distribution,6.6,16 Blocks
Benelux Film Distribution,6.6,16 Blocks
Benelux Film Distribution,6.6,16 Blocks
Benelux Film Distribution,5.6,Home of the Brave
Benelux Film Distribution,7.0,Infamous
Benelux Film Distribution,7.0,Infamous
Benelux Film Distribution,7.5,Il y a longtemps que je t'aime
Benelux Film Distribution,7.0,Infamous
Benelux Film Distribution,5.2,Blood and Chocolate
Benelux Film Distribution,5.2,Blood and Chocolate
Benelux Film Distribution,5.2,Blood and Chocolate
Benelux Film Distribution,5.2,Blood and Chocolate
Benelux Film Distributors,6.7,Brooklyn's Finest
Benelux Film Distributors,6.7,Brooklyn's Finest
Benelux Film Distributors,5.5,Drive Angry
Benelux Film Distributors,6.5,Daybreakers
Benelux Film Distributors,5.5,Drive Angry
Benelux Film Distributors,5.5,Drive Angry
Benelux Film Distributors,6.5,Daybreakers
Benelux Film Distributors,6.5,Daybreakers
Benelux Film Distributors,6.5,Daybreakers
Benelux Film Distributors,5.5,Drive Angry
Benelux Film Distributors,5.5,Drive Angry
Benelux Film Distributors,5.5,Drive Angry
Benelux Film Distributors,5.5,Drive Angry
Benelux Film Distributors,5.5,Drive Angry
Benelux Film Distributors,7.0,Flickan som lekte med elden
Benelux Film Distributors,7.0,Flickan som lekte med elden
Benelux Film Distributors,7.0,Flickan som lekte med elden
Benelux Film Distributors,7.0,Flickan som lekte med elden
Benelux Film Distributors,7.0,Flickan som lekte med elden
Benelux Film Distributors,7.0,Flickan som lekte med elden
Benelux Film Distributors,7.0,Flickan som lekte med elden
Benelux Film Distributors,7.0,Flickan som lekte med elden
Benelux Film Distributors,7.3,Jane Eyre
Benelux Film Distributors,7.0,Flickan som lekte med elden
Benelux Film Distributors,5.7,Gamer
Benelux Film Distributors,5.7,Gamer
Benelux Film Distributors,5.2,Conan the Barbarian
Benelux Film Distributors,5.2,Conan the Barbarian
Benelux Film Distributors,5.2,Conan the Barbarian
Benelux Film Distributors,5.2,Conan the Barbarian
Benelux Film Distributors,5.2,Conan the Barbarian
Benelux Film Distributors,5.7,Gamer
Benelux Film Distributors,5.2,Conan the Barbarian
Benelux Film Distributors,5.2,Conan the Barbarian
Benelux Film Distributors,5.2,Conan the Barbarian
Benelux Film Distributors,5.7,Gamer
Benelux Film Distributors,5.2,Conan the Barbarian
Benelux Film Distributors,3.8,In the Name of the King: A Dungeon Siege Tale
Benelux Film Distributors,3.8,In the Name of the King: A Dungeon Siege Tale
Benelux Film Distributors,3.8,In the Name of the King: A Dungeon Siege Tale
Benelux Film Distributors,6.1,In the Electric Mist
Benelux Film Distributors,3.8,In the Name of the King: A Dungeon Siege Tale
Benelux Film Distributors,3.8,In the Name of the King: A Dungeon Siege Tale
Benelux Film Distributors,3.8,In the Name of the King: A Dungeon Siege Tale
Benelux Film Distributors,6.8,1408
Benelux Film Distributors,6.8,1408
Benelux Film Distributors,6.6,30 Days of Night
Benelux Film Distributors,7.7,Cloud Atlas
Benelux Film Distributors,6.6,30 Days of Night
Benelux Film Distributors,6.6,30 Days of Night
Benelux Film Distributors,7.7,Cloud Atlas
Benelux Film Distributors,6.5,The Expendables
Benelux Film Distributors,5.6,The Box
Benelux Film Distributors,8.4,The Cove
Benelux Film Distributors,6.9,The Conspirator
Benelux Film Distributors,6.5,The Expendables
Benelux Film Distributors,6.5,The Expendables
Benelux Film Distributors,6.7,The Good Shepherd
Benelux Film Distributors,6.9,The Conspirator
Benelux Film Distributors,6.5,The Expendables
Benelux Film Distributors,6.5,The Expendables
Benelux Film Distributors,5.6,The Box
Benelux Film Distributors,6.7,The Good Shepherd
Benelux Film Distributors,6.7,The Good Shepherd
Benelux Film Distributors,6.5,The Expendables
Benelux Film Distributors,7.3,The Ghost Writer
Benelux Film Distributors,7.3,The Road
Benelux Film Distributors,7.6,The Reader
Benelux Film Distributors,7.6,The Reader
Benelux Film Distributors,7.6,The Reader
Benelux Film Distributors,7.6,The Reader
Benelux Film Distributors,7.3,The Road
Benelux Film Distributors,7.3,The Road
Benelux Film Distributors,7.6,The Reader
Benelux Film Distributors,7.6,The Reader
Benelux Film Distributors,7.3,The Road
Benelux Film Distributors,7.3,The Road
Benelux Film Distributors,7.3,The Road
Benelux Film Distributors,3.6,The Wicker Man
Benelux Film Distributors,5.5,Twelve
Benelux Film Distributors,6.8,Tristan + Isolde
Benelux Film Distributors,3.6,The Wicker Man
Benelux Film Distributors,6.8,Tristan + Isolde
Benelux Film Distributors,3.6,The Wicker Man
Benelux Film Distributors,3.6,The Wicker Man
Benelux Film Distributors,6.8,Tristan + Isolde
Benelux Film Distributors,5.5,Twelve
Benelux Film Distributors,6.7,The Bad Lieutenant: Port of Call - New Orleans
Benelux Film Distributors,6.7,The Bad Lieutenant: Port of Call - New Orleans
Benelux Film Distributors,6.4,The American
Benelux Film Distributors,6.7,The Bad Lieutenant: Port of Call - New Orleans
Benelux Film Distributors,6.4,The American
Benelux Film Distributors,6.5,Slither
Benelux Film Distributors,6.5,Slither
Benelux Film Distributors,5.0,Sorority Row
Benelux Film Distributors,4.3,Superhero Movie
Benelux Film Distributors,5.9,Splice
Benelux Film Distributors,6.5,Slither
Benelux Film Distributors,5.0,Sorority Row
Benelux Film Distributors,5.0,Sorority Row
Benelux Film Distributors,5.9,Splice
Benelux Film Distributors,5.9,Splice
Benelux Film Distributors,5.9,Saw VI
Benelux Film Distributors,7.4,Rescue Dawn
Benelux Film Distributors,5.5,Saw 3D
Benelux Film Distributors,7.4,Running Scared
Benelux Film Distributors,7.4,Rescue Dawn
Benelux Film Distributors,7.4,Rescue Dawn
Benelux Film Distributors,7.4,Rescue Dawn
Benelux Film Distributors,5.6,Saw V
Benelux Film Distributors,7.4,Rescue Dawn
Benelux Film Distributors,7.4,Running Scared
Benelux Film Distributors,7.4,Running Scared
Benelux Film Distributors,5.9,Saw VI
Benelux Film Distributors,7.4,Running Scared
Benelux Film Distributors,5.6,Saw V
Benelux Film Distributors,7.4,Rescue Dawn
Benelux Film Distributors,5.5,Saw 3D
Benelux Film Distributors,7.4,Running Scared
Benelux Film Distributors,5.8,Saw IV
Benelux Film Distributors,7.4,Running Scared
Benelux Film Distributors,5.8,Saw IV
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,5.7,Semi-Pro
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.2,Mongol
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Moonrise Kingdom
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.8,Män som hatar kvinnor
Benelux Film Distributors,7.0,Nothing Is Private
Benelux Film Distributors,7.1,Luftslottet som sprängdes
Benelux Film Distributors,7.1,Luftslottet som sprängdes
Benelux Film Distributors,7.1,Luftslottet som sprängdes
Benelux Film Distributors,7.1,Luftslottet som sprängdes
Benelux Film Distributors,7.1,Luftslottet som sprängdes
Benelux Film Distributors,7.1,Luftslottet som sprängdes
Benelux Film Distributors,6.5,The Mechanic
Benelux Film Distributors,6.5,The Mechanic
Benelux Film Distributors,6.5,The Mechanic
Benelux Film Distributors,5.8,The Haunting in Connecticut
Benelux Film Distributors,6.5,The Mechanic
Benelux Film Distributors,7.2,The Mist
Benelux Film Distributors,7.2,The Mist
Benelux Film Distributors,6.5,The Mechanic
Benelux Film Distributors,6.5,The Mechanic
Benelux Film Distributors,5.3,The Messengers
Benelux Film Distributors,6.8,The Hunting Party
Benelux Film Distributors,6.5,The Mechanic
Benelux Film Distributors,6.5,The Mechanic
Benelux Film Distributors (BFD) Home Entertainment,7.8,Moonrise Kingdom
Benelux Film Distributors (BFD) Home Entertainment,7.8,Moonrise Kingdom
Benelux Film Distributors (BFD) Home Entertainment,6.9,The Conspirator
Bernd Eichinger Productions,5.6,4: Rise of the Silver Surfer
Bernd Eichinger Productions,5.6,4: Rise of the Silver Surfer
Berrick Filmproduktion,5.2,Blood and Chocolate
Berrick Filmproduktion,5.2,Blood and Chocolate
Berrick Filmproduktion,5.2,Blood and Chocolate
Berrick Filmproduktion,5.2,Blood and Chocolate
Beryl Betty,7.5,We Need to Talk About Kevin
Beryl Betty,7.5,We Need to Talk About Kevin
Beryl Betty,7.5,We Need to Talk About Kevin
Best Film,7.5,We Need to Talk About Kevin
Best Film,7.5,We Need to Talk About Kevin
Best Film,7.5,We Need to Talk About Kevin
Best Film,5.8,The Fourth Kind
Best Film,5.8,The Fourth Kind
Best Film,7.0,A Serious Man
Best Film,7.5,En kongelig affære
Best Film,7.5,En kongelig affære
Best Film,7.5,En kongelig affære
Best Film,5.4,Babylon A.D.
Best Film,5.4,Babylon A.D.
Best Film,5.3,Season of the Witch
Best Film,5.4,My Bloody Valentine
Best Film,5.4,My Bloody Valentine
Best Film,5.4,My Bloody Valentine
Best Film,6.1,Splinter
Best Film,7.3,Law Abiding Citizen
Best Film,7.3,Law Abiding Citizen
Best Film,7.3,Law Abiding Citizen
Best Film CO,6.3,The Life Before Her Eyes
Best Hollywood,7.2,Mongol
Best Hollywood,5.5,Southland Tales
Best Hollywood,6.5,Silent Hill
Best Hollywood,5.5,Southland Tales
Best Hollywood,5.5,Southland Tales
Best Hollywood,5.5,Southland Tales
Best Hollywood,5.5,Southland Tales
Best Hollywood,6.5,Silent Hill
Best Hollywood,6.5,Silent Hill
Best Hollywood,5.5,Southland Tales
Best Hollywood,6.6,16 Blocks
Best Hollywood,6.6,16 Blocks
Best Hollywood,6.6,16 Blocks
Best Hollywood,6.6,16 Blocks
Best Hollywood,6.6,16 Blocks
Best Hollywood,6.6,16 Blocks
Best Hollywood,7.6,Die Fälscher
Best Hollywood,7.6,Die Fälscher
Best Hollywood,7.6,Die Fälscher
Best Hollywood,6.3,Fast Food Nation
Beta Cinema,7.6,Die Fälscher
Beta Cinema,7.6,Die Fälscher
Beta Cinema,7.6,Die Fälscher
Beta Cinema,5.9,Tom Sawyer
Bettis Productions Limited,5.7,Transit
Bettis Productions Limited,5.7,Transit
BeTV,7.7,The Trials of Darryl Hunt
BeTV,8.1,Pilot
BeTV,7.8,A561984
Beverly Hills,6.7,Resurrecting the Champ
Beyond Entertainment,4.9,Fingerprints
Beyond Entertainment,4.9,Fingerprints
Beyond Home Entertainment,3.1,Death Warrior
Beyond Home Entertainment,4.5,Death of a Ghost Hunter
Beyond Home Entertainment,3.0,2001 Maniacs: Field of Screams
Beyond Home Entertainment,3.0,2001 Maniacs: Field of Screams
Beyond Home Entertainment,2.1,Immortally Yours
Beyond Home Entertainment,4.5,Sick Girl
Beyond Home Entertainment,5.7,The Killing Room
Beyond Home Entertainment,5.7,The Killing Room
Beyond Home Entertainment,4.6,Night of the Demons
Beyond Home Entertainment,4.6,Kollegiet
bf Distribution,6.5,The Last Stand
bf Distribution,6.5,The Last Stand
BF Distribution,6.5,The Last Stand
BFD,8.0,In Bruges
BFD,8.0,In Bruges
BFD,8.0,In Bruges
BFS Entertainment & Multimedia Limited,4.6,The Devil's Dominoes
Big Picture 2 Films,5.7,The Watch
Big Picture 2 Films,6.6,In Time
Big Picture 2 Films,6.6,In Time
Big Picture 2 Films,6.6,In Time
Big Picture 2 Films,6.6,In Time
Big Picture 2 Films,7.1,Chronicle
Big Picture 2 Films,5.6,A Good Day to Die Hard
Big Picture 2 Films,5.9,Abraham Lincoln: Vampire Hunter
Big Picture 2 Films,5.9,Abraham Lincoln: Vampire Hunter
Big Picture 2 Films,7.2,Prometheus
Big Picture 2 Films,7.2,Prometheus
Big Picture 2 Films,7.2,Prometheus
Big Picture 2 Films,7.0,Martha Marcy May Marlene
Big Screen Productions,6.8,The A-Team
Big Screen Productions,6.8,The A-Team
Big Screen Productions,6.8,The A-Team
Big Screen Productions,6.7,X-Men Origins: Wolverine
Big Screen Productions,6.7,X-Men Origins: Wolverine
Big Screen Productions,6.7,X-Men Origins: Wolverine
Big Screen Productions,7.8,X-Men: First Class
Big Screen Productions,7.7,127 Hours
Big Screen Productions,3.1,Dragonball Evolution
Big Screen Productions,3.1,Dragonball Evolution
Big Talk Productions,7.9,Hot Fuzz
Big Talk Productions,7.9,Hot Fuzz
Big Talk Productions,7.9,Hot Fuzz
Big Talk Productions,7.7,Grindhouse
Big Talk Productions,7.7,Grindhouse
Big Talk Productions,7.7,Grindhouse
Big Talk Productions,7.5,Scott Pilgrim vs. the World
Big Talk Productions,7.0,Paul
Big Talk Productions,7.0,Paul
Big Talk Productions,7.5,Scott Pilgrim vs. the World
Bigfoot Entertainment,4.9,Midnight Movie
Bigfoot Entertainment,4.9,Midnight Movie
BIM,5.7,Piranha
BIM,5.7,Piranha
BIM Distribuzione,7.6,Milk
BIM Distribuzione,7.6,Milk
BIM Distribuzione,7.6,Milk
BIM Distribuzione,7.8,Män som hatar kvinnor
BIM Distribuzione,7.8,Män som hatar kvinnor
BIM Distribuzione,7.8,Män som hatar kvinnor
BIM Distribuzione,7.8,Män som hatar kvinnor
BIM Distribuzione,7.8,Män som hatar kvinnor
BIM Distribuzione,7.8,Män som hatar kvinnor
BIM Distribuzione,7.8,Män som hatar kvinnor
BIM Distribuzione,7.8,Män som hatar kvinnor
BIM Distribuzione,7.8,Män som hatar kvinnor
BIM Distribuzione,7.8,Män som hatar kvinnor
BIM Distribuzione,7.8,Män som hatar kvinnor
BIM Distribuzione,7.8,Män som hatar kvinnor
BIM Distribuzione,7.3,Der Baader Meinhof Komplex
BIM Distribuzione,7.5,Die Welle
BIM Distribuzione,7.3,Der Baader Meinhof Komplex
BIM Distribuzione,7.3,Der Baader Meinhof Komplex
BIM Distribuzione,7.0,Flickan som lekte med elden
BIM Distribuzione,7.0,Flickan som lekte med elden
BIM Distribuzione,6.8,Inland Empire
BIM Distribuzione,7.1,Enter the Void
BIM Distribuzione,7.0,Flickan som lekte med elden
BIM Distribuzione,7.1,Enter the Void
BIM Distribuzione,7.0,Flickan som lekte med elden
BIM Distribuzione,7.1,Enter the Void
BIM Distribuzione,7.1,Enter the Void
BIM Distribuzione,6.8,Inland Empire
BIM Distribuzione,7.0,Flickan som lekte med elden
BIM Distribuzione,7.0,Flickan som lekte med elden
