movie_company,rating,western_violent_movie
Eagle Films,3.5,Lies & Illusions
Eagle Films,5.2,Dark Country
Eagle Films,5.2,Dark Country
Eagle Films,5.2,Dark Country
Eagle Films,4.4,Giallo
Eagle Films,4.4,Giallo
Eagle Films,4.4,Giallo
Eagle Films,6.2,Crank: High Voltage
Eagle Films,5.2,Laid to Rest
Eagle Films,6.5,Daybreakers
Eagle Films,6.5,Daybreakers
Eagle Films,6.7,Brooklyn's Finest
Eagle Films,6.7,Brooklyn's Finest
Eagle Films,6.0,An American Affair
Eagle Films,5.9,Saw VI
Eagle Films,4.2,Direct Contact
Eagle Films,4.2,Direct Contact
Eagle Films,4.2,Direct Contact
Eagle Films,3.1,Necrosis
Eagle Films,3.1,Death Warrior
Eagle Films,3.1,Death Warrior
Eagle Films,5.4,My Bloody Valentine
Eagle Films,4.9,The Donner Party
Eagle Films,5.4,My Bloody Valentine
Eagle Films,6.2,Crank: High Voltage
Eagle Films,5.2,Grace
Eagle Films,5.2,Grace
Eagle Films,5.7,Chicago Overcoat
Eagle Films,4.2,Direct Contact
Eagle Films,4.2,Direct Contact
Eagle Films,4.2,Direct Contact
Eagle Films,5.9,Give 'em Hell Malone
Eagle Films,5.4,My Bloody Valentine
Eagle Films,5.9,Saw VI
Eagle Films,4.0,The Steam Experiment
Eagle Films,5.9,Give 'em Hell Malone
Eagle Films,5.7,Chicago Overcoat
Eagle Films,6.3,The Revenant
Eagle Films,6.3,The Revenant
Eagle Films,4.0,The Steam Experiment
Eagle Films,2.3,Vampire in Vegas
Eagle Pictures,6.2,Knowing
Eastern European Acquisition Pool (EEAP),6.7,Crossing Over
Edition Salzgeber,5.3,Rückenwind
Emerald,3.8,The Devil's Tomb
Emerald,3.8,The Devil's Tomb
Emerald,3.8,The Devil's Tomb
Emerald,3.8,The Devil's Tomb
Emerald,3.8,The Devil's Tomb
Emerald,3.8,The Devil's Tomb
Empire,6.2,Crank: High Voltage
Empire,6.2,Crank: High Voltage
Entertainment Film Distributors,4.8,Halloween II
Entertainment Film Distributors,4.8,Halloween II
Entertainment Film Distributors,5.0,The Final Destination
Entertainment Film Distributors,5.7,Gamer
Entertainment Film Distributors,5.7,Gamer
Entertainment Film Distributors,6.7,Crossing Over
Entertainment in Video,5.0,The Final Destination
Entertainment in Video,6.7,Crossing Over
Entertainment in Video,6.7,Crossing Over
Entertainment in Video,5.0,The Final Destination
Entertainment One,4.4,Giallo
Entertainment One,4.4,Giallo
Entertainment One,4.4,Giallo
Entertainment Value Associates,6.9,Habermann
Epcott,3.1,Death Warrior
Equinoxe Films,5.8,The Fourth Kind
Equinoxe Films,5.8,The Fourth Kind
Estinfilm,6.5,Antichrist
Estinfilm,6.5,Antichrist
Estinfilm,6.5,Antichrist
Eureka,5.6,The Box
Eureka,5.6,The Box
EuropaCorp. Distribution,5.8,Staten Island
EuropaCorp. Distribution,5.8,Staten Island
EuropaCorp. Distribution,5.8,Staten Island
Eventity Entertainment,5.3,The Butcher
Eventity Entertainment,5.3,The Butcher
Eventity Entertainment,5.3,The Butcher
Falcom Media,5.8,The Haunting in Connecticut
Falcom Media,5.8,The Haunting in Connecticut
Falcom Media,5.8,The Haunting in Connecticut
Falcon,6.5,The International
Falcon,6.5,The International
Falcon,6.5,The International
Falcon,6.6,Angels & Demons
Falcon,6.6,Angels & Demons
Falcon,6.4,The Taking of Pelham 1 2 3
Falcon,6.4,The Taking of Pelham 1 2 3
Falcon,5.2,Paul Blart: Mall Cop
Falcon,6.4,The Taking of Pelham 1 2 3
Falcon,6.7,Terminator Salvation
Falcon,6.7,Terminator Salvation
Falcon,6.7,Terminator Salvation
Falcon,6.7,Terminator Salvation
Falcon,6.2,Surrogates
Falcon,6.2,Surrogates
Falcon,6.5,The International
Falcon,5.3,The Pink Panther 2
Falcon,6.5,Underworld: Rise of the Lycans
Falcon Films,3.2,Circle
Falcon Films,6.1,The Tournament
Falcon Films,6.1,The Tournament
Falcon Films,6.1,The Tournament
Falcon Films,6.1,The Tournament
Falcon Films,4.4,Contract Killers
Falcon Films,4.4,Contract Killers
Feelgood Entertainment,6.4,The Taking of Pelham 1 2 3
Feelgood Entertainment,6.4,The Taking of Pelham 1 2 3
Feelgood Entertainment,6.4,The Taking of Pelham 1 2 3
Fida Film,5.3,Tell-Tale
Fida Film,5.3,Tell-Tale
Filmax Home Video,4.2,Direct Contact
Filmax Home Video,4.2,Direct Contact
Filmax Home Video,4.2,Direct Contact
Filmax Home Video,4.2,Direct Contact
Filmax Home Video,4.2,Direct Contact
Filmax Home Video,4.2,Direct Contact
Filmes Lusomundo,5.3,Tell-Tale
Filmes Lusomundo,5.3,Tell-Tale
Filmes Lusomundo,5.7,The Killing Room
Filmes Lusomundo,5.7,The Killing Room
Finnkino,6.5,Fast & Furious
Finnkino,6.5,The Last House on the Left
Finnkino,6.2,Duplicity
Finnkino,4.6,The Unborn
Finnkino,6.5,The Last House on the Left
Finnkino,6.5,The Last House on the Left
Finnkino,6.5,Fast & Furious
Finnkino,5.5,Friday the 13th
Finnkino,5.5,Friday the 13th
Finnkino,5.2,Land of the Lost
Finnkino,6.2,Duplicity
Finnkino,6.6,The Soloist
Finnkino,6.6,The Soloist
Flashstar Home Vídeo,4.2,Direct Contact
Flashstar Home Vídeo,4.2,Direct Contact
Flashstar Home Vídeo,4.2,Direct Contact
Flashstar Home Vídeo,4.2,Direct Contact
Flashstar Home Vídeo,4.2,Direct Contact
Flashstar Home Vídeo,4.2,Direct Contact
Forum Cinemas,6.4,The Taking of Pelham 1 2 3
Forum Cinemas,6.9,Orphan
Forum Cinemas,6.2,Duplicity
Forum Cinemas,6.2,Duplicity
Forum Cinemas,6.2,Duplicity
Forum Cinemas,6.4,The Taking of Pelham 1 2 3
Forum Cinemas,6.2,The Uninvited
Forum Cinemas,6.4,The Taking of Pelham 1 2 3
Forum Cinemas,6.2,Duplicity
Forum Cinemas,6.2,The Uninvited
Forum Cinemas,6.4,The Taking of Pelham 1 2 3
Forum Cinemas,4.6,The Unborn
Forum Cinemas,6.4,The Taking of Pelham 1 2 3
Forum Cinemas,6.9,Orphan
Forum Cinemas,6.5,The Last House on the Left
Forum Cinemas,6.5,The Last House on the Left
Forum Cinemas,6.2,Duplicity
Forum Cinemas,6.2,Duplicity
Forum Cinemas,6.5,The Last House on the Left
Forum Cinemas,6.9,Orphan
Forum Cinemas,5.5,Friday the 13th
Forum Cinemas,6.9,Orphan
Forum Cinemas,6.2,Surrogates
Forum Cinemas,6.9,Orphan
Forum Cinemas,6.9,Orphan
Forum Cinemas,6.9,Orphan
Forum Cinemas,6.9,Orphan
Forum Cinemas,6.2,Surrogates
Forum Cinemas,6.2,Surrogates
Forum Cinemas,6.2,Surrogates
Forum Cinemas,6.2,Surrogates
Forum Cinemas,5.5,Friday the 13th
Forum Cinemas,6.2,Surrogates
Forum Cinemas,6.4,The Taking of Pelham 1 2 3
Forum Cinemas,6.7,X-Men Origins: Wolverine
Forum Cinemas,5.4,Whiteout
Forum Cinemas,5.4,Whiteout
Forum Cinemas,6.7,X-Men Origins: Wolverine
Forum Cinemas,6.7,X-Men Origins: Wolverine
France 2 (FR2),5.5,L'homme à l'envers
Front Row Filmed Entertainment,6.3,The Collector
Front Row Filmed Entertainment,6.3,The Collector
Front Row Filmed Entertainment,6.6,Blood and Bone
Front Row Filmed Entertainment,6.6,Blood and Bone
Front Row Filmed Entertainment,6.3,The Collector
Front Row Filmed Entertainment,6.3,The Collector
Front Row Filmed Entertainment,6.1,In the Electric Mist
FS Film,5.5,12 Rounds
FS Film,5.5,12 Rounds
FS Film,5.5,12 Rounds
FS Film,5.0,The Final Destination
FS Film Oy,3.1,Dragonball Evolution
FS Film Oy,3.1,Dragonball Evolution
FS Film Oy,6.4,Notorious
FS Film Oy,6.4,Notorious
FS Film Oy,6.7,X-Men Origins: Wolverine
FS Film Oy,6.7,X-Men Origins: Wolverine
FS Film Oy,6.7,X-Men Origins: Wolverine
Future Film,5.7,Gamer
Future Film,5.7,Gamer
Future Film,5.8,The Haunting in Connecticut
GAGA,4.4,Contract Killers
GAGA,4.4,Contract Killers
GAGA,3.7,Street Fighter: The Legend of Chun-Li
GAGA,5.0,The Final Destination
GAGA,3.7,Street Fighter: The Legend of Chun-Li
Garsu Pasaulio Irasai,6.9,Orphan
Garsu Pasaulio Irasai,6.9,Orphan
Garsu Pasaulio Irasai,6.9,Orphan
Garsu Pasaulio Irasai,5.0,The Final Destination
Garsu Pasaulio Irasai,6.9,Orphan
Garsu Pasaulio Irasai,6.8,Where the Wild Things Are
Garsu Pasaulio Irasai,6.8,Where the Wild Things Are
Garsu Pasaulio Irasai,5.4,Whiteout
Garsu Pasaulio Irasai,5.4,Whiteout
Gativideo,4.8,Walled In
Gativideo,4.8,Walled In
Gativideo,5.3,The Pink Panther 2
GMfilms,6.3,Fucking Different Tel Aviv
Golden Screen,6.2,Knowing
Golden Screen Cinemas,6.5,Hua Mulan
Golden Village Pictures,5.4,Fighting
Golden Village Pictures,5.4,Fighting
Golden Village Pictures,6.7,Crossing Over
Golden Village Pictures,4.8,Halloween II
Golden Village Pictures,4.8,Halloween II
Golden Village Pictures,6.5,The Last House on the Left
Golden Village Pictures,6.5,The Last House on the Left
Golden Village Pictures,6.5,The Last House on the Left
Golem Distribución,6.5,Antichrist
Golem Distribución,6.5,Antichrist
Golem Distribución,6.5,Antichrist
Grand Brilliance,6.0,Push
Grand Brilliance,6.0,Push
Gulf Film,3.5,B-Girl
Gulf Film,4.2,Direct Contact
Gulf Film,5.0,Survival of the Dead
Gulf Film,5.7,The Killing Room
Gulf Film,4.2,Direct Contact
Gulf Film,3.5,B-Girl
Gulf Film,5.7,The Killing Room
Gulf Film,4.2,Direct Contact
Gulf Film,4.2,Direct Contact
Gulf Film,5.0,Survival of the Dead
Gulf Film,4.2,Direct Contact
Gulf Film,4.2,Direct Contact
Gutek Film,6.5,Antichrist
Gutek Film,6.5,Antichrist
Gutek Film,6.5,Antichrist
Hamburger Medien Haus (HMH),5.8,Across the Hall
HBO Hungary,6.0,An American Affair
Hispano Foxfilms S.A.E.,3.1,Dragonball Evolution
Hispano Foxfilms S.A.E.,3.1,Dragonball Evolution
Hispano Foxfilms S.A.E.,5.1,Jennifer's Body
Hollydan Works,6.7,Crossing Over
Hollywood Classic Entertainment,5.0,Sorority Row
Hollywood Classic Entertainment,5.7,Gamer
Hollywood Classic Entertainment,5.7,Gamer
Hollywood Classic Entertainment,5.0,Sorority Row
Hollywood Classic Entertainment,5.0,Sorority Row
Hollywood Classic Entertainment,6.1,The Limits of Control
Hollywood Entertainment,6.1,In the Electric Mist
Hollywood Entertainment,6.1,Carriers
Hollywood Entertainment,6.1,Carriers
Horizon International,6.6,Blood and Bone
Horizon International,6.6,Blood and Bone
Hoyts Distribution,5.4,My Bloody Valentine
Hoyts Distribution,5.4,My Bloody Valentine
Hoyts Distribution,5.0,Sorority Row
Hoyts Distribution,5.0,Sorority Row
Hoyts Distribution,5.9,Saw VI
Hoyts Distribution,5.4,My Bloody Valentine
Hoyts Distribution,5.9,Saw VI
Hoyts Distribution,5.0,Sorority Row
Hoyts Distribution,5.5,Tenderness
Hoyts Distribution,6.2,Knowing
I-On New Media,5.2,Laid to Rest
I-On New Media,2.5,Dismal
I-On New Media,5.2,Laid to Rest
I-On New Media,2.5,Dismal
I-On New Media,2.5,Dismal
Icon Film Distribution,6.0,Push
Icon Film Distribution,6.0,Push
Icon Film Distribution,5.6,The Box
Icon Film Distribution,3.5,B-Girl
Icon Film Distribution,3.5,B-Girl
Icon Film Distribution,5.5,Horsemen
Icon Film Distribution,5.5,Horsemen
Icon Film Distribution,5.5,Horsemen
Icon Film Distribution,5.6,The Box
Icon Film Distribution,5.6,The Box
Icon Film Distribution,6.7,Pandorum
Icon Film Distribution,6.7,Pandorum
Icon Film Distribution,5.5,Horsemen
Icon Film Distribution,6.0,Push
Icon Film Distribution,6.0,Push
Icon Film Distribution,6.2,Knowing
Icon Film Distribution,5.6,The Box
Icon Home Entertainment,5.5,Horsemen
Icon Home Entertainment,6.0,Push
Icon Home Entertainment,6.0,Push
Icon Home Entertainment,5.5,Horsemen
Icon Home Entertainment,5.5,Horsemen
Icon Home Entertainment,6.0,Push
Icon Home Entertainment,6.0,Push
Icon Home Entertainment,5.5,Horsemen
Icon Home Entertainment,5.6,The Butterfly Effect 3: Revelations
Icon Home Entertainment,5.5,Horsemen
Icon Home Entertainment,6.0,Infestation
Icon Home Entertainment,5.5,Horsemen
Imagem Filmes,6.5,A Perfect Getaway
Imagem Filmes,4.2,Direct Contact
Imagem Filmes,6.7,Crossing Over
Imagem Filmes,5.0,Survival of the Dead
Imagem Filmes,5.0,Survival of the Dead
Imagem Filmes,4.2,Direct Contact
Imagem Filmes,3.7,Street Fighter: The Legend of Chun-Li
Imagem Filmes,6.0,Bunraku
Imagem Filmes,4.2,Direct Contact
Imagem Filmes,3.7,Street Fighter: The Legend of Chun-Li
Imagem Filmes,6.5,A Perfect Getaway
Imagem Filmes,5.6,The Box
Imagem Filmes,5.6,The Box
Imagem Filmes,4.2,Direct Contact
Imagem Filmes,5.6,The Butterfly Effect 3: Revelations
Imagem Filmes,4.2,Direct Contact
Imagem Filmes,5.8,The Haunting in Connecticut
Imagem Filmes,4.2,Direct Contact
Imagem Filmes,5.7,Gamer
Imagem Filmes,6.7,Pandorum
Imagem Filmes,6.7,Pandorum
Imagem Filmes,6.7,The Bad Lieutenant: Port of Call - New Orleans
Imagem Filmes,6.7,The Bad Lieutenant: Port of Call - New Orleans
Imagem Filmes,6.7,The Bad Lieutenant: Port of Call - New Orleans
Imagem Filmes,5.7,Gamer
Imperial - Cinepix,3.1,Dragonball Evolution
Imperial - Cinepix,3.1,Dragonball Evolution
Imperial - Cinepix,5.1,Jennifer's Body
Incendo Media,6.1,Carriers
Incendo Media,6.1,Carriers
Independent Films,6.2,Knowing
Independent Films,3.7,Street Fighter: The Legend of Chun-Li
Independent Films,6.1,Carriers
Independent Films,6.1,Carriers
Independent Films,3.7,Street Fighter: The Legend of Chun-Li
Indies Home Entertainment,5.6,The Butterfly Effect 3: Revelations
Innoform Media,3.0,The King of Fighters
Innoform Media,3.0,The King of Fighters
Innoform Media,3.0,The King of Fighters
Innoform Media,3.0,The King of Fighters
Innoform Media,3.0,The King of Fighters
Innoform Media,3.0,The King of Fighters
Innoform Media,6.5,A Perfect Getaway
Innoform Media,5.7,Echelon Conspiracy
Innoform Media,6.5,A Perfect Getaway
Innoform Media,6.0,Push
Innoform Media,6.0,Push
Innoform Media,3.7,Street Fighter: The Legend of Chun-Li
Innoform Media,3.7,Street Fighter: The Legend of Chun-Li
Inter Medya Hizmetleri Ticaret,5.9,Give 'em Hell Malone
Inter Medya Hizmetleri Ticaret,5.9,Give 'em Hell Malone
Inter Medya Hizmetleri Ticaret,4.4,Contract Killers
Inter Medya Hizmetleri Ticaret,4.4,Contract Killers
Inter Medya Hizmetleri Ticaret,5.9,Give 'em Hell Malone
Inter Medya Hizmetleri Ticaret,5.9,Give 'em Hell Malone
InterCom,6.7,Terminator Salvation
InterCom,6.4,The Taking of Pelham 1 2 3
InterCom,6.4,The Taking of Pelham 1 2 3
InterCom,6.4,The Taking of Pelham 1 2 3
InterCom,6.7,Terminator Salvation
InterCom,6.4,The Taking of Pelham 1 2 3
InterCom,6.4,The Taking of Pelham 1 2 3
InterCom,6.4,The Taking of Pelham 1 2 3
InterCom,6.7,Terminator Salvation
InterCom,6.9,Orphan
InterCom,6.9,Orphan
InterCom,6.9,Orphan
InterCom,6.7,Terminator Salvation
InterCom,6.9,Orphan
InterCom,5.4,Whiteout
InterCom,5.4,Whiteout
InterCom,5.4,Whiteout
InterCom,5.4,Whiteout
Intercontinental Film Distributors (HK),5.4,My Bloody Valentine
Intercontinental Film Distributors (HK),5.4,My Bloody Valentine
Intercontinental Film Distributors (HK),5.4,My Bloody Valentine
Interfilm,5.6,Command Performance
Interfilm,5.6,Command Performance
Interfilm,5.6,Command Performance
ITA Film,6.6,Angels & Demons
ITA Film,6.4,The Taking of Pelham 1 2 3
ITA Film,6.4,The Taking of Pelham 1 2 3
ITA Film,6.7,Terminator Salvation
ITA Film,6.7,Terminator Salvation
ITA Film,6.4,The Taking of Pelham 1 2 3
ITA Film,6.7,Terminator Salvation
ITA Film,6.7,Terminator Salvation
ITA Film,6.6,Angels & Demons
ITA Film,6.5,Underworld: Rise of the Lycans
Italia Film,6.1,The Countess
Italia Film,6.1,The Countess
Italia Film,6.1,The Countess
Italia Film,6.1,The Countess
Italia Film,6.1,The Countess
Italia Film,6.1,The Countess
ITI Cinema,6.5,A Perfect Getaway
ITI Cinema,6.5,A Perfect Getaway
Kadokawa Pictures,5.7,The Killing Room
Kadokawa Pictures,5.7,The Killing Room
Karo Premiere,6.3,Ninja Assassin
Karo Premiere,6.9,Orphan
Karo Premiere,6.3,Ninja Assassin
Karo Premiere,6.9,Orphan
Karo Premiere,6.3,Ninja Assassin
Karo Premiere,6.3,Ninja Assassin
Karo Premiere,6.2,The Uninvited
Karo Premiere,6.3,Ninja Assassin
Karo Premiere,6.3,Ninja Assassin
Karo Premiere,6.9,Orphan
Karo Premiere,6.9,Orphan
Karo Premiere,6.3,Ninja Assassin
Karo Premiere,6.2,The Uninvited
Karo Premiere,6.3,Ninja Assassin
Karo Premiere,6.3,Ninja Assassin
Karo Premiere,6.3,Ninja Assassin
Karo Premiere,5.4,Whiteout
Karo Premiere,5.4,Whiteout
Kino Swiat,3.5,B-Girl
Kino Swiat,3.5,B-Girl
Kinomania,6.9,Orphan
Kinomania,6.9,Orphan
Kinomania,6.9,Orphan
Kinomania,6.9,Orphan
Kinowelt Filmverleih,6.1,Die zwei Leben des Daniel Shore
Kinowelt Filmverleih,6.7,Brooklyn's Finest
Kinowelt Filmverleih,6.9,Orphan
Kinowelt Filmverleih,5.9,Saw VI
Kinowelt Filmverleih,5.9,Saw VI
Kinowelt Filmverleih,6.9,Orphan
Kinowelt Filmverleih,6.9,Orphan
Kinowelt Filmverleih,6.7,Brooklyn's Finest
Kinowelt Filmverleih,6.9,Orphan
Kinowelt Home Entertainment,4.2,Direct Contact
Kinowelt Home Entertainment,4.2,Direct Contact
Kinowelt Home Entertainment,4.2,Direct Contact
Kinowelt Home Entertainment,4.0,Open Graves
Kinowelt Home Entertainment,4.2,Direct Contact
Kinowelt Home Entertainment,4.2,Direct Contact
Kinowelt Home Entertainment,4.2,Direct Contact
KNM Home Entertainment,5.5,L'homme à l'envers
Koch Media,5.7,Echelon Conspiracy
Krause & Schneider Multimedia (KSM),5.4,Kill Theory
Krause & Schneider Multimedia (KSM),5.4,Kill Theory
La Petite Reine,4.8,Walled In
La Petite Reine,4.8,Walled In
Laptv,4.4,Contract Killers
Laptv,4.4,Contract Killers
Le Pacte,5.7,Gamer
Le Pacte,5.7,Gamer
Le Pacte,6.1,The Limits of Control
Les Films du Losange,6.5,Antichrist
Les Films du Losange,6.5,Antichrist
Les Films du Losange,6.5,Antichrist
Lions Gate Films,6.2,Crank: High Voltage
Lions Gate Films,6.2,Crank: High Voltage
Lionsgate,5.5,Tenderness
Lionsgate,5.4,My Bloody Valentine
Lionsgate,5.4,My Bloody Valentine
Lionsgate,5.4,My Bloody Valentine
Lionsgate Australia,5.5,Tenderness
Lionsgate Home Entertainment,6.2,Crank: High Voltage
Lionsgate Home Entertainment,6.2,Crank: High Voltage
Lionsgate Home Entertainment,6.2,Crank: High Voltage
Lionsgate Home Entertainment,6.2,Crank: High Voltage
Lizard Cinema Trade,6.1,The Tournament
Lizard Cinema Trade,6.1,The Tournament
Lizard Cinema Trade,6.1,The Tournament
Lizard Cinema Trade,6.1,The Tournament
LK-TEL,4.4,Red Sands
LK-TEL,4.4,Red Sands
LK-TEL,5.7,The Lodger
LK-TEL,5.7,The Lodger
LNK Audiovisuais,5.4,My Bloody Valentine
LNK Audiovisuais,5.4,My Bloody Valentine
LNK Audiovisuais,5.4,My Bloody Valentine
Long Shong Entertainment Multimedia Company,6.0,Push
Long Shong Entertainment Multimedia Company,5.0,Sorority Row
Long Shong Entertainment Multimedia Company,5.7,Gamer
Long Shong Entertainment Multimedia Company,5.7,Gamer
Long Shong Entertainment Multimedia Company,6.2,Knowing
Long Shong Entertainment Multimedia Company,5.5,Horsemen
Long Shong Entertainment Multimedia Company,5.5,Horsemen
Long Shong Entertainment Multimedia Company,6.0,Push
Long Shong Entertainment Multimedia Company,5.8,The Haunting in Connecticut
Long Shong Entertainment Multimedia Company,5.0,The Final Destination
Long Shong Entertainment Multimedia Company,5.0,Sorority Row
Long Shong Entertainment Multimedia Company,5.0,Sorority Row
Long Shong Entertainment Multimedia Company,5.4,Town Creek
Long Shong Entertainment Multimedia Company,5.4,Town Creek
Long Shong Entertainment Multimedia Company,5.4,Town Creek
Los Banditos Films,5.0,Fissure
Los Banditos Films,3.4,Shoot the Duke
Los Banditos Films,4.8,Chaostage
Los Banditos Films,5.0,Fissure
Los Banditos Films,5.0,Fissure
Lotte Entertainment,6.7,Terminator Salvation
Lotte Entertainment,6.7,Terminator Salvation
Lotte Entertainment,6.7,Terminator Salvation
Lotte Entertainment,6.7,Terminator Salvation
Lucky Red,6.5,Antichrist
Lucky Red,6.5,Antichrist
Lucky Red,6.5,Antichrist
Luna Filmverleih GmbH,6.9,Orphan
Luna Filmverleih GmbH,6.9,Orphan
Luna Filmverleih GmbH,6.9,Orphan
Luna Filmverleih GmbH,6.9,Orphan
Lusomundo,6.1,The Countess
Lusomundo,6.1,The Countess
Lusomundo,6.1,The Countess
Lusomundo,6.1,The Countess
Lusomundo,6.1,The Countess
Lusomundo,6.1,The Countess
Lusomundo Audiovisuais,6.2,The Uninvited
Lusomundo Audiovisuais,6.5,The Last House on the Left
Lusomundo Audiovisuais,6.2,The Uninvited
Lusomundo Audiovisuais,5.4,Fighting
Lusomundo Audiovisuais,6.1,The Countess
Lusomundo Audiovisuais,6.1,The Countess
Lusomundo Audiovisuais,6.1,The Countess
Lusomundo Audiovisuais,6.1,The Countess
Lusomundo Audiovisuais,6.1,The Countess
Lusomundo Audiovisuais,5.4,Fighting
Lusomundo Audiovisuais,6.1,The Countess
Lusomundo Audiovisuais,6.5,The Last House on the Left
Lusomundo Audiovisuais,6.5,The Last House on the Left
M Pictures,5.0,Survival of the Dead
M Pictures,5.0,Survival of the Dead
M6 Vidéo,6.5,Antichrist
M6 Vidéo,6.5,Antichrist
M6 Vidéo,6.5,Antichrist
Madman Entertainment,6.1,In the Electric Mist
Madman Entertainment,6.1,In the Electric Mist
Magic Box,3.1,Necrosis
Magna Pacific,6.1,The Countess
Magna Pacific,6.1,The Countess
Magna Pacific,6.1,The Countess
Magna Pacific,6.1,The Countess
Magna Pacific,6.1,The Countess
Magna Pacific,6.1,The Countess
Magna Pacific,5.7,Gamer
Magna Pacific,5.7,Gamer
Manga Films,6.7,Crossing Over
Maple Pictures,5.2,The Thaw
Maple Pictures,5.8,The Fourth Kind
Maple Pictures,5.8,The Fourth Kind
Maple Pictures,5.9,Saw VI
Maple Pictures,5.9,Saw VI
Maple Pictures,5.8,The Haunting in Connecticut
Maple Pictures,5.5,Horsemen
Maple Pictures,5.5,Horsemen
Maple Pictures,5.5,Horsemen
Maple Pictures,5.4,My Bloody Valentine
Maple Pictures,5.4,My Bloody Valentine
Maple Pictures,5.4,My Bloody Valentine
Maple Pictures,5.8,The Haunting in Connecticut
Maple Pictures,5.5,Horsemen
Mars Entertainment,6.2,Knowing
Mars Entertainment,6.7,Terminator Salvation
Mars Entertainment,6.7,Terminator Salvation
Mars Entertainment,6.7,Terminator Salvation
Mars Entertainment,6.7,Terminator Salvation
Mars Production,5.7,The Killing Room
Mars Production,5.7,The Killing Room
Mars Productions,3.5,B-Girl
Mars Productions,3.5,B-Girl
Maxam,4.2,Samurai Avenger: The Blind Wolf
Maxam,4.2,Samurai Avenger: The Blind Wolf
Maxam,4.2,Samurai Avenger: The Blind Wolf
Media Max,3.1,Death Warrior
Media Pro Film Distribution,5.7,The Killing Room
Media Pro Film Distribution,5.7,The Killing Room
Media Pro Film Distribution,5.8,The Fourth Kind
Media Pro Film Distribution,5.8,The Fourth Kind
Mediafilm,5.5,Tenderness
MediAsia,3.1,Death Warrior
Medusa Distribuzione,6.5,Antichrist
Medusa Distribuzione,6.5,Antichrist
Medusa Distribuzione,6.5,Antichrist
MegaCom Film (MCF),6.5,Alle Anderen
Metrodome Distribution,5.3,The Butcher
Metrodome Distribution,5.3,The Butcher
Metrodome Distribution,5.3,The Butcher
Metropolitan Filmexport,5.4,My Bloody Valentine
Metropolitan Filmexport,4.2,Direct Contact
Metropolitan Filmexport,5.5,Horsemen
Metropolitan Filmexport,5.9,Saw VI
Metropolitan Filmexport,5.5,Horsemen
Metropolitan Filmexport,5.4,My Bloody Valentine
Metropolitan Filmexport,4.2,Direct Contact
Metropolitan Filmexport,4.2,Direct Contact
Metropolitan Filmexport,5.9,Saw VI
Metropolitan Filmexport,4.2,Direct Contact
Metropolitan Filmexport,4.2,Direct Contact
Metropolitan Filmexport,5.0,The Final Destination
Metropolitan Filmexport,4.2,Direct Contact
Metropolitan Filmexport,5.4,My Bloody Valentine
MFA Filmdistribution,6.5,Antichrist
MFA Filmdistribution,6.5,Antichrist
MFA Filmdistribution,6.5,Antichrist
MFI,6.1,The Countess
MFI,6.1,The Countess
MFI,6.1,The Countess
MFI,6.1,The Countess
MFI,6.1,The Countess
MFI,6.1,The Countess
MG Film,5.5,Horsemen
MG Film,5.5,Horsemen
MG Film,5.4,Town Creek
MG Film,5.4,Town Creek
MG Film,5.4,Town Creek
Micott & Basara K.K.,3.0,The King of Fighters
Micott & Basara K.K.,3.0,The King of Fighters
Micott & Basara K.K.,3.0,The King of Fighters
Micott & Basara K.K.,3.0,The King of Fighters
Micott & Basara K.K.,3.0,The King of Fighters
Micott & Basara K.K.,3.0,The King of Fighters
Micott & Basara K.K.,3.0,The King of Fighters
Micott & Basara K.K.,3.0,The King of Fighters
Micott & Basara K.K.,3.0,The King of Fighters
Micott & Basara K.K.,3.0,The King of Fighters
Micott & Basara K.K.,3.0,The King of Fighters
Micott & Basara K.K.,3.0,The King of Fighters
Midget Entertainment,6.7,Brooklyn's Finest
Midget Entertainment,6.1,The Countess
Midget Entertainment,6.1,The Countess
Midget Entertainment,6.7,Brooklyn's Finest
Midget Entertainment,6.1,In the Electric Mist
Midget Entertainment,4.2,Run! Bitch Run!
Midget Entertainment,4.2,Run! Bitch Run!
Midget Entertainment,4.2,Run! Bitch Run!
Midget Entertainment,5.8,The Haunting in Connecticut
Midget Entertainment,5.6,The Box
Midget Entertainment,5.6,The Box
Midget Entertainment,6.1,The Countess
Midget Entertainment,6.1,The Countess
Midget Entertainment,6.1,The Countess
Midget Entertainment,5.7,Gamer
Midget Entertainment,5.7,Gamer
Midget Entertainment,6.1,The Countess
Momentum Pictures,4.5,Bitch Slap
Momentum Pictures,6.5,A Perfect Getaway
Momentum Pictures,6.5,A Perfect Getaway
Momentum Pictures,5.7,The Killing Room
Momentum Pictures,5.7,The Killing Room
Monolith,4.4,Giallo
Monolith,5.9,Give 'em Hell Malone
Monolith,5.9,Give 'em Hell Malone
Monolith,5.9,Give 'em Hell Malone
Monolith,5.9,Give 'em Hell Malone
Monolith,4.4,Giallo
Monolith,4.4,Giallo
Monolith Films,6.0,Push
Monolith Films,6.0,Push
Monopole-Pathé,6.7,Pandorum
Monopole-Pathé,6.1,In the Electric Mist
Monopole-Pathé,5.7,Tannöd
Monopole-Pathé,6.7,Pandorum
Motion Picture Distribution,6.7,Crossing Over
Movie Bank,5.6,The Butterfly Effect 3: Revelations
Moviemax,5.5,Horsemen
Moviemax,5.5,Horsemen
New Films,6.1,The Countess
