movie_company,rating,complete_euro_dark_movie
European Film Partners (EFP),6.8,Mýrin
European Film Partners (EFP),6.8,Mýrin
European Film Partners (EFP),6.8,Mýrin
European Film Partners (EFP),6.8,Mýrin
EuroVideo,6.4,Never Back Down
EuroVideo,6.4,Never Back Down
EuroVideo,5.5,The Killing Floor
EuroVideo,5.5,The Killing Floor
Evolution Entertainment,4.9,Stiletto
Evolution Entertainment,5.1,When a Man Falls in the Forest
Evolution Entertainment,5.1,When a Man Falls in the Forest
Evolution Entertainment,5.1,When a Man Falls in the Forest
Evolution Entertainment,5.1,When a Man Falls in the Forest
Evolution Entertainment,5.2,Flight of the Living Dead: Outbreak on a Plane
Evolution Entertainment,5.2,Flight of the Living Dead: Outbreak on a Plane
Evolution Entertainment,6.8,Interview
Falcom Media,5.9,Bordertown
Falcom Media,5.9,Bordertown
Falcom Media,5.8,The Haunting in Connecticut
Falcom Media,5.8,The Haunting in Connecticut
Falcom Media,5.8,The Haunting in Connecticut
Falcon,6.4,The Taking of Pelham 1 2 3
Falcon,6.4,The Taking of Pelham 1 2 3
Falcon,6.7,Terminator Salvation
Falcon,6.2,Surrogates
Falcon,6.4,The Taking of Pelham 1 2 3
Falcon,8.1,There Will Be Blood
Falcon,8.1,There Will Be Blood
Falcon,6.2,Surrogates
Falcon,6.7,Terminator Salvation
Falcon,6.7,Terminator Salvation
Falcon,6.7,Terminator Salvation
Falcon,8.1,There Will Be Blood
Falcon,7.0,Glory Road
Falcon,5.0,Freedomland
Falcon,6.5,Underworld: Rise of the Lycans
Falcon,5.2,Paul Blart: Mall Cop
Falcon,8.0,Ratatouille
Falcon,6.7,Quantum of Solace
Falcon,7.3,Pirates of the Caribbean: Dead Man's Chest
Falcon Films,6.1,The Tournament
Falcon Films,6.1,The Tournament
Falcon Films,6.1,The Tournament
Falcon Films,6.1,The Tournament
Falcon Films,5.1,When a Man Falls in the Forest
Falcon Films,5.1,When a Man Falls in the Forest
Falcon Films,5.1,When a Man Falls in the Forest
Falcon Films,5.1,When a Man Falls in the Forest
Fandango,6.8,Interview
Feelgood Entertainment,8.0,Låt den rätte komma in
Feelgood Entertainment,8.0,Låt den rätte komma in
Feelgood Entertainment,6.4,The Taking of Pelham 1 2 3
Feelgood Entertainment,6.4,The Taking of Pelham 1 2 3
Feelgood Entertainment,6.4,The Taking of Pelham 1 2 3
Festive Films,6.4,Funny Games U.S.
Festive Films,6.4,Funny Games U.S.
Festive Films,6.4,Funny Games U.S.
Festive Films,6.4,Funny Games U.S.
Festive Films,6.4,Funny Games U.S.
Festive Films,6.4,Funny Games U.S.
Festive Films,5.9,Transporter 3
Festive Films,5.9,Transporter 3
Festive Films,5.9,Transporter 3
Festive Films,6.7,Scoop
Fida Film,6.7,Resurrecting the Champ
Fida Film,5.3,Tell-Tale
Fida Film,5.3,Tell-Tale
Film,4.9,Abominable
Film Messenger,7.0,Breach
Film Messenger,7.0,Charlie Bartlett
Film Messenger,7.0,Breach
Film1,6.4,Death Race
Film1,6.6,Catch a Fire
Film1,5.6,Bandidas
Film1,7.2,Forgetting Sarah Marshall
Film1,7.0,Crank
Film1,5.6,4: Rise of the Silver Surfer
Film1,5.5,American Dreamz
Film1,5.5,Fool's Gold
Film1,6.5,Get Smart
Film1,6.6,Eagle Eye
Film1,5.4,Babylon A.D.
Film1,5.4,Babylon A.D.
Film1,6.5,Get Smart
Film1,6.8,Interview
Film1,6.0,Doomsday
Film1,6.0,Doomsday
Film1,6.4,Death Race
Film1,6.4,Death Race
Film1,6.4,Death Race
Film1,6.4,Death Race
Film1,5.1,Balls of Fury
Film1,6.4,Death Race
Film1,7.1,I Am Legend
Film1,4.5,Day of the Dead
Film1,6.0,Doomsday
Film1,6.6,Catch a Fire
Film1,4.5,Day of the Dead
Film1,7.0,Glory Road
Film1,5.8,Let's Go to Prison
Film1,7.0,Breach
Film1,7.0,Breach
Film1,6.0,Doomsday
Film1,5.6,4: Rise of the Silver Surfer
Film1,6.6,Catch a Fire
Film1,6.6,Eagle Eye
Film1,6.6,The Chronicles of Narnia: Prince Caspian
Film1,6.4,The Hills Have Eyes
Film1,8.1,There Will Be Blood
Film1,8.1,There Will Be Blood
Film1,6.0,Shrek the Third
Film1,6.6,The Chronicles of Narnia: Prince Caspian
Film1,6.8,Street Kings
Film1,6.8,Street Kings
Film1,6.4,The Hills Have Eyes
Film1,6.8,The Hunting Party
Film1,6.8,Street Kings
Film1,6.7,Seraphim Falls
Film1,6.1,The Invisible
Film1,6.3,The Life Before Her Eyes
Film1,6.1,The Invisible
Film1,6.7,Seraphim Falls
Film1,6.1,The Strangers
Film1,6.1,The Strangers
Film1,6.1,The Strangers
Film1,5.8,The Ruins
Film1,5.8,The Ruins
Film1,4.7,The Return
Film1,5.0,Shutter
Film1,4.7,The Return
Film1,4.7,The Return
Film1,7.4,The Bucket List
Film1,5.8,The Ruins
Film1,5.2,The Mummy: Tomb of the Dragon Emperor
Film1,6.1,The Good German
Film1,5.2,The Mummy: Tomb of the Dragon Emperor
Film1,6.4,The Hills Have Eyes
Film1,6.1,The Good German
Film1,6.7,Seraphim Falls
Film1,5.8,The Ruins
Film1,8.1,There Will Be Blood
Film1,5.9,Miami Vice
Film1,5.9,Miami Vice
Film1,5.3,Max Payne
Film1,5.3,Max Payne
Film1,6.0,Rush Hour 3
Film1,5.9,Miami Vice
Film1,5.9,Miami Vice
Film1,3.8,One Missed Call
Film1,3.8,One Missed Call
Film1,5.9,Miami Vice
Film1,7.4,Mr. Brooks
Film1,7.4,Mr. Brooks
Film1,5.8,Mini's First Time
Film1,6.0,Rush Hour 3
Film1,5.2,My Super Ex-Girlfriend
Film1,6.2,Love in the Time of Cholera
Film1,6.8,Rendition
Film1,5.2,My Mom's New Boyfriend
Film1,5.2,My Mom's New Boyfriend
Film1,6.0,Rush Hour 3
Film1,6.8,Rendition
Film1,6.8,Rendition
Film1,5.9,Miami Vice
Film1,6.0,Rush Hour 3
Film1,6.0,Rush Hour 3
Film1,6.0,Rush Hour 3
Film1,8.0,Ratatouille
Film1,7.4,Mr. Brooks
Film1,6.1,Untraceable
Film1,6.5,Unknown
Film1,6.5,Unknown
Film1,6.1,Untraceable
Film1,6.1,Untraceable
Filmax,6.7,Underworld: Evolution
Filmax,6.8,1408
Filmax,4.7,DOA: Dead or Alive
Filmax,4.7,DOA: Dead or Alive
Filmax,5.6,Home of the Brave
Filmax,6.8,1408
Filmax,6.0,Quarantine
Filmax,6.0,Quarantine
Filmax,4.9,See No Evil
Filmax,4.9,See No Evil
Filmax,4.9,See No Evil
Filmax Home Video,5.1,When a Man Falls in the Forest
Filmax Home Video,5.1,When a Man Falls in the Forest
Filmax Home Video,5.1,When a Man Falls in the Forest
Filmax Home Video,5.1,When a Man Falls in the Forest
Filmcoopi Zürich,6.7,Scoop
Filmcoopi Zürich,6.4,Funny Games U.S.
Filmcoopi Zürich,6.4,Funny Games U.S.
Filmcoopi Zürich,6.4,Funny Games U.S.
Filmcoopi Zürich,6.4,Funny Games U.S.
Filmcoopi Zürich,7.8,Das weiße Band - Eine deutsche Kindergeschichte
Filmcoopi Zürich,7.8,Das weiße Band - Eine deutsche Kindergeschichte
Filmcoopi Zürich,6.4,Funny Games U.S.
Filmcoopi Zürich,6.4,Funny Games U.S.
Filmes Lusomundo,4.7,DOA: Dead or Alive
Filmes Lusomundo,4.7,DOA: Dead or Alive
Filmes Lusomundo,5.3,Tell-Tale
Filmes Lusomundo,6.3,The Life Before Her Eyes
Filmes Lusomundo,5.3,Tell-Tale
Filmladen,7.8,Das weiße Band - Eine deutsche Kindergeschichte
Filmladen,7.8,Das weiße Band - Eine deutsche Kindergeschichte
Filmmuseum Distributie,6.7,Delta
Filmware International,7.1,Che: Part One
Filmware International,7.5,Die Welle
Finnkino,6.4,Death Race
Finnkino,7.8,Changeling
Finnkino,6.2,Duplicity
Finnkino,6.2,Duplicity
Finnkino,7.8,Changeling
Finnkino,5.5,Friday the 13th
Finnkino,6.4,Death Race
Finnkino,5.5,Friday the 13th
Finnkino,6.4,Death Race
Finnkino,6.4,Death Race
Finnkino,6.5,Fast & Furious
Finnkino,6.5,Fast & Furious
Finnkino,6.6,Eagle Eye
Finnkino,6.4,Death Race
Finnkino,6.6,Eagle Eye
Finnkino,6.4,Death Race
Finnkino,5.2,The Mummy: Tomb of the Dragon Emperor
Finnkino,7.1,Things We Lost in the Fire
Finnkino,5.2,The Mummy: Tomb of the Dragon Emperor
Finnkino,6.0,Shrek the Third
Finnkino,7.6,Watchmen
Finnkino,7.6,Watchmen
Finnkino,5.9,Miami Vice
Finnkino,5.9,Miami Vice
Finnkino,5.9,Miami Vice
Finnkino,5.9,Miami Vice
Finnkino,5.9,Miami Vice
Finnkino,7.4,Revolutionary Road
Finnkino,5.9,Miami Vice
First Distributors,7.8,Das weiße Band - Eine deutsche Kindergeschichte
First Distributors,7.8,Das weiße Band - Eine deutsche Kindergeschichte
First Distributors,6.4,Funny Games U.S.
First Distributors,6.4,Funny Games U.S.
First Distributors,6.4,Funny Games U.S.
First Distributors,6.4,Funny Games U.S.
First Distributors,6.4,Funny Games U.S.
First Distributors,6.4,Funny Games U.S.
Five,7.4,Playing Cards with Coyote
Five,7.8,A561984
Flashstar,7.1,Defiance
Flashstar,7.1,Defiance
Flashstar,7.1,Defiance
Flashstar,7.4,Mr. Brooks
Flashstar,7.4,Mr. Brooks
Flashstar,7.4,Mr. Brooks
Flashstar Home Vídeo,5.6,Home of the Brave
Focus Filmes,6.7,Resurrecting the Champ
Focus Films,6.3,Fast Food Nation
Folkets Bio,7.8,Das weiße Band - Eine deutsche Kindergeschichte
Folkets Bio,7.8,Das weiße Band - Eine deutsche Kindergeschichte
Force Entertainment,5.0,Wicked Little Things
Force Entertainment,5.0,Wicked Little Things
Force Entertainment,6.5,Unknown
Force Entertainment,6.5,Unknown
Forum,6.7,Step Brothers
Forum Cinemas,6.9,The Incredible Hulk
Forum Cinemas,6.4,The Taking of Pelham 1 2 3
Forum Cinemas,6.2,Surrogates
Forum Cinemas,6.4,The Hills Have Eyes
Forum Cinemas,6.2,Surrogates
Forum Cinemas,6.2,Surrogates
Forum Cinemas,6.2,Surrogates
Forum Cinemas,6.2,Surrogates
Forum Cinemas,6.9,The Incredible Hulk
Forum Cinemas,6.9,The Incredible Hulk
Forum Cinemas,5.0,Shutter
Forum Cinemas,6.9,The Incredible Hulk
Forum Cinemas,6.4,The Taking of Pelham 1 2 3
Forum Cinemas,6.4,The Taking of Pelham 1 2 3
Forum Cinemas,6.4,The Taking of Pelham 1 2 3
Forum Cinemas,6.4,The Hills Have Eyes
Forum Cinemas,6.4,The Hills Have Eyes
Forum Cinemas,6.4,The Taking of Pelham 1 2 3
Forum Cinemas,6.9,The Incredible Hulk
Forum Cinemas,6.9,The Incredible Hulk
Forum Cinemas,6.2,Surrogates
Forum Cinemas,6.4,The Taking of Pelham 1 2 3
Forum Cinemas,6.7,Underworld: Evolution
Forum Cinemas,8.0,Avatar
Forum Cinemas,6.2,Duplicity
Forum Cinemas,8.0,Avatar
Forum Cinemas,8.0,Avatar
Forum Cinemas,5.5,Friday the 13th
Forum Cinemas,8.0,Avatar
Forum Cinemas,8.0,Avatar
Forum Cinemas,8.0,Avatar
Forum Cinemas,5.5,Friday the 13th
Forum Cinemas,8.0,Avatar
Forum Cinemas,8.0,Avatar
Forum Cinemas,6.2,Duplicity
Forum Cinemas,8.0,Avatar
Forum Cinemas,7.8,Changeling
Forum Cinemas,7.8,Changeling
Forum Cinemas,6.2,Duplicity
Forum Cinemas,6.2,Duplicity
Forum Cinemas,6.2,Duplicity
Forum Cinemas,6.2,Duplicity
Forum Cinemas,7.0,Pineapple Express
Forum Cinemas,7.0,Pineapple Express
Forum Cinemas,5.4,Whiteout
Forum Cinemas,5.4,Whiteout
Forum Cinemas,8.0,Ratatouille
Forum Cinemas,7.0,Pineapple Express
Forum Cinemas,6.7,X-Men Origins: Wolverine
Forum Cinemas,7.0,Pineapple Express
Forum Cinemas,7.0,Pineapple Express
Forum Cinemas,6.7,X-Men Origins: Wolverine
Forum Cinemas,6.7,X-Men Origins: Wolverine
Forum Cinemas,7.0,Pineapple Express
Forum Entertainment,5.8,The Ruins
Forum Entertainment,5.8,The Ruins
Forum Entertainment,5.8,The Ruins
Forum Entertainment,5.8,The Ruins
Forum Film,7.4,Mr. Brooks
Forum Film,7.4,Mr. Brooks
Forum Film,7.4,Mr. Brooks
Fox,7.4,All in the Family
Fox,7.8,Then... and Again
Fox Filmes do Brasil,7.3,The Fountain
Fox Filmes do Brasil,7.3,The Fountain
Fox-Warner,5.8,The Texas Chainsaw Massacre: The Beginning
Fox-Warner,6.8,Street Kings
Fox-Warner,6.8,The Brave One
Fox-Warner,5.6,Star Wars: The Clone Wars
Fox-Warner,6.1,The Good German
Fox-Warner,6.5,The Nativity Story
Fox-Warner,6.4,The Hills Have Eyes
Fox-Warner,6.8,The Brave One
Fox-Warner,6.4,The Hills Have Eyes
Fox-Warner,6.4,The Hills Have Eyes
Fox-Warner,6.1,The Good German
Fox-Warner,5.7,Snakes on a Plane
Fox-Warner,5.7,Snakes on a Plane
Fox-Warner,5.0,Shutter
Fox-Warner,5.7,Snakes on a Plane
Fox-Warner,5.7,Snakes on a Plane
Fox-Warner,5.8,The Texas Chainsaw Massacre: The Beginning
Fox-Warner,5.8,The Texas Chainsaw Massacre: The Beginning
Fox-Warner,7.4,The Bucket List
Fox-Warner,6.8,Street Kings
Fox-Warner,6.8,Street Kings
Fox-Warner,6.8,The Brave One
Fox-Warner,6.8,Rendition
Fox-Warner,5.3,Pathfinder
Fox-Warner,6.0,Rush Hour 3
Fox-Warner,6.8,Rendition
Fox-Warner,6.0,Rush Hour 3
Fox-Warner,6.0,Rush Hour 3
Fox-Warner,3.8,One Missed Call
Fox-Warner,3.8,One Missed Call
Fox-Warner,6.0,Rush Hour 3
Fox-Warner,5.3,Pathfinder
Fox-Warner,6.0,Rush Hour 3
Fox-Warner,6.0,Rush Hour 3
Fox-Warner,5.7,Semi-Pro
Fox-Warner,6.8,Rendition
Fox-Warner,7.1,Valkyrie
Fox-Warner,7.1,Valkyrie
Fox-Warner,7.1,Valkyrie
Fox-Warner,7.1,Valkyrie
Fox-Warner,7.1,Valkyrie
Fox-Warner,7.1,Valkyrie
Fox-Warner,7.1,I Am Legend
Fox-Warner,6.5,Get Smart
Fox-Warner,5.5,Fool's Gold
Fox-Warner,6.5,Get Smart
Fox-Warner,7.9,Letters from Iwo Jima
Fox-Warner,6.6,Australia
Fox-Warner,6.6,Australia
Fox-Warner,7.9,Letters from Iwo Jima
Fox-Warner,7.9,Letters from Iwo Jima
Fox-Warner,7.0,A Scanner Darkly
Free Dolphin Entertainment,7.0,Charlie Bartlett
Frenetic Films,5.4,Babylon A.D.
Frenetic Films,5.4,Babylon A.D.
Frenetic Films,7.8,Män som hatar kvinnor
Frenetic Films,5.9,Righteous Kill
Frenetic Films,7.8,Män som hatar kvinnor
Frenetic Films,7.8,Män som hatar kvinnor
Frenetic Films,7.8,Män som hatar kvinnor
Frenetic Films,7.8,Män som hatar kvinnor
Frenetic Films,7.8,Män som hatar kvinnor
Frenetic Films,7.8,Män som hatar kvinnor
Frenetic Films,7.8,Män som hatar kvinnor
Frenetic Films,7.8,Män som hatar kvinnor
Frenetic Films,7.8,Män som hatar kvinnor
Frenetic Films,7.8,Män som hatar kvinnor
Frenetic Films,7.8,Män som hatar kvinnor
Frenetic Films,5.9,Righteous Kill
Frenetic Films,6.1,The Strangers
Frenetic Films,6.1,The Strangers
Frenetic Films,6.1,The Strangers
Front Row Distributors,4.9,Dark Corners
Front Row Distributors,4.9,Dark Corners
Front Row Distributors,6.8,Interview
Front Row Distributors,4.9,Dark Corners
Front Row Filmed Entertainment,6.3,Fast Food Nation
Front Row Filmed Entertainment,6.1,Alone with Her
Front Row Filmed Entertainment,4.9,Dark Corners
Front Row Filmed Entertainment,4.9,Dark Corners
Front Row Filmed Entertainment,6.8,Interview
Front Row Filmed Entertainment,4.9,Dark Corners
Front Row Filmed Entertainment,5.6,Chapter 27
Front Row Filmed Entertainment,6.5,The Nativity Story
Front Row Filmed Entertainment,5.8,The Babysitters
Front Row Filmed Entertainment,5.8,The Texas Chainsaw Massacre: The Beginning
Front Row Filmed Entertainment,6.6,Severance
Front Row Filmed Entertainment,5.9,The Walker
Front Row Filmed Entertainment,5.8,The Texas Chainsaw Massacre: The Beginning
Front Row Filmed Entertainment,5.8,The Texas Chainsaw Massacre: The Beginning
Front Row Filmed Entertainment,5.9,The Walker
Front Row Filmed Entertainment,5.9,The Walker
Front Row Filmed Entertainment,6.9,Snow Angels
Front Row Filmed Entertainment,6.6,Pride and Glory
Front Row Filmed Entertainment,6.7,Scoop
Front Row Filmed Entertainment,5.6,Roman
Front Row Filmed Entertainment,6.0,Rush Hour 3
Front Row Filmed Entertainment,6.6,Pride and Glory
Front Row Filmed Entertainment,6.0,Rush Hour 3
Front Row Filmed Entertainment,6.0,Rush Hour 3
Front Row Filmed Entertainment,6.8,Rendition
Front Row Filmed Entertainment,6.0,Rush Hour 3
Front Row Filmed Entertainment,6.6,Pride and Glory
Front Row Filmed Entertainment,6.0,Miracle at St. Anna
Front Row Filmed Entertainment,6.8,Rendition
Front Row Filmed Entertainment,6.8,Rendition
Front Row Filmed Entertainment,6.0,Miracle at St. Anna
Front Row Filmed Entertainment,6.0,Rush Hour 3
Front Row Filmed Entertainment,6.6,Pride and Glory
Front Row Filmed Entertainment,6.6,Pride and Glory
Front Row Filmed Entertainment,6.6,Pride and Glory
Front Row Filmed Entertainment,6.1,Redacted
Front Row Filmed Entertainment,6.0,Rush Hour 3
FS Film,7.4,Mr. Brooks
FS Film,5.3,Max Payne
FS Film,5.3,Max Payne
FS Film,6.7,Quantum of Solace
FS Film,5.3,Max Payne
FS Film,5.3,Max Payne
FS Film,7.4,Mr. Brooks
FS Film,7.4,Mr. Brooks
FS Film,5.5,12 Rounds
FS Film,5.5,12 Rounds
FS Film,5.0,The Final Destination
FS Film,5.5,12 Rounds
FS Film,8.0,District 9
FS Film,8.0,District 9
FS Film,8.0,District 9
FS Film,7.1,Valkyrie
FS Film,7.1,Valkyrie
FS Film,7.1,Valkyrie
FS Film,7.1,Valkyrie
FS Film,7.1,Valkyrie
FS Film,7.1,Valkyrie
FS Film Oy,6.1,Untraceable
FS Film Oy,6.1,Untraceable
FS Film Oy,6.1,Untraceable
FS Film Oy,6.8,Street Kings
FS Film Oy,7.3,The Fountain
FS Film Oy,5.7,Snakes on a Plane
FS Film Oy,5.7,Snakes on a Plane
FS Film Oy,5.7,Snakes on a Plane
FS Film Oy,5.8,The Texas Chainsaw Massacre: The Beginning
FS Film Oy,5.7,Snakes on a Plane
FS Film Oy,6.4,The Hills Have Eyes
FS Film Oy,6.4,The Hills Have Eyes
FS Film Oy,6.4,The Hills Have Eyes
FS Film Oy,6.4,The Hills Have Eyes
FS Film Oy,5.7,Snakes on a Plane
FS Film Oy,6.0,The Sentinel
FS Film Oy,5.7,Snakes on a Plane
FS Film Oy,6.4,The Hills Have Eyes
FS Film Oy,6.4,The Hills Have Eyes
FS Film Oy,6.0,The Sentinel
FS Film Oy,5.0,Shutter
FS Film Oy,5.7,Snakes on a Plane
FS Film Oy,5.8,The Texas Chainsaw Massacre: The Beginning
FS Film Oy,6.8,Street Kings
FS Film Oy,5.8,The Texas Chainsaw Massacre: The Beginning
FS Film Oy,7.3,The Fountain
FS Film Oy,6.8,Street Kings
FS Film Oy,6.5,The Nativity Story
FS Film Oy,5.7,Snakes on a Plane
FS Film Oy,5.7,Semi-Pro
FS Film Oy,6.8,Rendition
FS Film Oy,6.6,Pride and Glory
FS Film Oy,6.7,X-Men Origins: Wolverine
FS Film Oy,5.3,Pathfinder
FS Film Oy,6.7,Scoop
FS Film Oy,6.6,Pride and Glory
FS Film Oy,6.7,X-Men Origins: Wolverine
FS Film Oy,7.6,Milk
FS Film Oy,7.6,Milk
FS Film Oy,7.6,Milk
FS Film Oy,6.6,Pride and Glory
FS Film Oy,6.6,Pride and Glory
FS Film Oy,6.7,X-Men Origins: Wolverine
FS Film Oy,6.6,Pride and Glory
FS Film Oy,6.6,Pride and Glory
FS Film Oy,5.3,Pathfinder
FS Film Oy,6.8,Rendition
FS Film Oy,6.8,Rendition
FS Film Oy,8.0,Avatar
FS Film Oy,4.0,Basic Instinct 2
FS Film Oy,5.1,Balls of Fury
FS Film Oy,6.6,Australia
FS Film Oy,8.0,Avatar
FS Film Oy,6.4,Awake
FS Film Oy,6.6,Australia
FS Film Oy,8.0,Avatar
FS Film Oy,6.8,Appaloosa
FS Film Oy,6.8,Appaloosa
FS Film Oy,6.8,Appaloosa
FS Film Oy,4.0,Basic Instinct 2
FS Film Oy,4.0,Basic Instinct 2
FS Film Oy,4.0,Basic Instinct 2
FS Film Oy,5.0,Freedomland
Future Film,6.8,1408
Future Film,6.8,1408
Future Film,6.8,1408
Future Film,6.4,Henry Poole Is Here
Future Film,6.8,1408
Future Film,5.6,Chapter 27
Future Film,5.5,Anamorph
Future Film,5.5,Anamorph
Future Film,4.5,Day of the Dead
Future Film,5.5,Anamorph
Future Film,4.5,Day of the Dead
Future Film,6.3,The Life Before Her Eyes
Future Film,6.8,The Brothers Bloom
Future Film,5.5,The Killing Floor
Future Film,5.5,The Killing Floor
Future Film,5.8,The Haunting in Connecticut
Future Film,5.5,The Gravedancers
Future Film,6.0,Miracle at St. Anna
Future Film,6.0,Miracle at St. Anna
Future Film,5.9,Righteous Kill
Future Film,5.9,Righteous Kill
Future Film,5.9,Righteous Kill
Future Film,5.9,Righteous Kill
GAGA,5.7,Semi-Pro
GAGA,6.2,Love in the Time of Cholera
GAGA,7.5,Babel
GAGA,7.5,Babel
GAGA,7.5,Babel
GAGA,7.1,Che: Part One
GAGA,7.5,Babel
GAGA,7.5,Babel
GAGA,7.5,Babel
GAGA,3.7,Street Fighter: The Legend of Chun-Li
GAGA,5.0,The Final Destination
GAGA,3.7,Street Fighter: The Legend of Chun-Li
Garsu Pasaulio Irasai,5.0,The Final Destination
Garsu Pasaulio Irasai,5.8,The Texas Chainsaw Massacre: The Beginning
Garsu Pasaulio Irasai,5.8,The Texas Chainsaw Massacre: The Beginning
Garsu Pasaulio Irasai,5.8,The Texas Chainsaw Massacre: The Beginning
Garsu Pasaulio Irasai,7.4,The Bucket List
Garsu Pasaulio Irasai,5.4,Whiteout
Garsu Pasaulio Irasai,5.4,Whiteout
Garsu pasaulio irasai,3.8,One Missed Call
Garsu pasaulio irasai,3.8,One Missed Call
Garsu Pasaulio Irasai,7.4,Harry Potter and the Half-Blood Prince
Garsu Pasaulio Irasai,7.4,Harry Potter and the Half-Blood Prince
Gativideo,5.1,Balls of Fury
Gativideo,6.4,Funny Games U.S.
Gativideo,5.4,Babylon A.D.
Gativideo,7.8,Apocalypto
Gativideo,5.4,Babylon A.D.
Gativideo,7.8,Apocalypto
Gativideo,6.5,Hollywoodland
Gativideo,4.3,Black Christmas
Gativideo,4.3,Black Christmas
Gativideo,7.8,Apocalypto
Gativideo,3.9,Hoboken Hollow
Gativideo,6.6,Australia
Gativideo,5.6,Hero Wanted
Gativideo,6.6,Australia
Gativideo,5.6,Hero Wanted
Gativideo,8.0,In Bruges
Gativideo,3.9,Hoboken Hollow
Gativideo,5.6,Bandidas
Gativideo,6.5,Hollywoodland
Gativideo,5.6,4: Rise of the Silver Surfer
Gativideo,5.6,Bandidas
Gativideo,8.0,In Bruges
Gativideo,6.4,Funny Games U.S.
Gativideo,6.4,Funny Games U.S.
Gativideo,4.7,DOA: Dead or Alive
Gativideo,8.0,In Bruges
Gativideo,6.3,Fast Food Nation
Gativideo,4.7,DOA: Dead or Alive
Gativideo,6.4,Funny Games U.S.
Gativideo,6.4,Funny Games U.S.
Gativideo,6.4,Funny Games U.S.
Gativideo,5.6,4: Rise of the Silver Surfer
Gativideo,6.4,The Hills Have Eyes
Gativideo,6.1,The Strangers
Gativideo,6.4,The Hills Have Eyes
Gativideo,6.4,The Hills Have Eyes
Gativideo,6.4,The Hills Have Eyes
Gativideo,6.4,The Hills Have Eyes
Gativideo,6.4,The Hills Have Eyes
Gativideo,6.1,The Strangers
Gativideo,7.3,The Fountain
Gativideo,4.7,The Return
Gativideo,4.7,The Return
Gativideo,4.7,The Return
Gativideo,7.3,The Fountain
Gativideo,7.3,The Fountain
Gativideo,7.3,The Fountain
Gativideo,6.6,The Chronicles of Narnia: Prince Caspian
Gativideo,6.6,The Chronicles of Narnia: Prince Caspian
Gativideo,6.1,The Strangers
Gativideo,6.6,Severance
Gativideo,4.8,Walled In
Gativideo,7.1,Valkyrie
Gativideo,7.1,Valkyrie
Gativideo,7.1,Valkyrie
Gativideo,7.1,Valkyrie
Gativideo,7.1,Valkyrie
Gativideo,5.9,Transporter 3
Gativideo,5.9,Transporter 3
Gativideo,5.9,Transporter 3
Gativideo,7.1,Valkyrie
Gativideo,4.8,Vice
Gativideo,4.8,Walled In
Gativideo,6.7,Quantum of Solace
Gativideo,5.2,My Mom's New Boyfriend
Gativideo,7.3,Pirates of the Caribbean: Dead Man's Chest
Gativideo,5.2,My Mom's New Boyfriend
Gativideo,6.2,Love in the Time of Cholera
Gativideo,7.3,Pirates of the Caribbean: Dead Man's Chest
Gativideo,5.6,Saw V
Gativideo,5.6,Saw V
Gativideo,8.0,Ratatouille
Gativideo,5.8,Saw IV
Gativideo,5.8,Saw IV
Gaumont/Columbia TriStar Films,4.3,Ultraviolet
Gaumont/Columbia TriStar Films,4.3,Ultraviolet
Gaumont/Columbia TriStar Home Video (GCTHV),5.7,The Woods
Gaumont/Columbia TriStar Home Video (GCTHV),5.7,The Woods
Gaumont/Columbia TriStar Home Video (GCTHV),5.7,The Woods
Gaumont/Columbia TriStar Home Video (GCTHV),5.7,The Woods
Gemini Film,6.5,Unknown
Gemini Film,6.5,Unknown
Geneon Universal Entertainment,8.0,In Bruges
Geneon Universal Entertainment,8.0,In Bruges
Geneon Universal Entertainment,8.0,In Bruges
Giangiacomo Feltrinelli Editore,7.1,Che: Part One
Giangiacomo Feltrinelli Editore,7.3,The U.S. vs. John Lennon
Giangiacomo Feltrinelli Editore,7.3,The U.S. vs. John Lennon
Giangiacomo Feltrinelli Editore,7.6,Milk
Giangiacomo Feltrinelli Editore,7.6,Milk
Giangiacomo Feltrinelli Editore,7.6,Milk
Global Television Network,7.8,Pilot
Gold Rush Pictures,7.0,Charlie Bartlett
Golden Scene,6.8,The Hunting Party
Golden Village Entertainment,6.3,TMNT
Golden Village Entertainment,6.8,The Brave One
Golden Village Entertainment,6.8,The Brave One
Golden Village Entertainment,4.7,The Grudge 2
Golden Village Entertainment,6.6,Severance
Golden Village Entertainment,7.5,The Great Debaters
Golden Village Entertainment,5.1,Strange Wilderness
Golden Village Entertainment,6.8,The Brave One
Golden Village Entertainment,6.5,Slither
Golden Village Entertainment,6.5,Slither
Golden Village Entertainment,6.5,Slither
Golden Village Entertainment,6.7,Scoop
Golden Village Entertainment,4.0,Basic Instinct 2
Golden Village Entertainment,6.5,Get Smart
Golden Village Entertainment,6.5,Get Smart
Golden Village Entertainment,7.1,I Am Legend
Golden Village Entertainment,6.3,Fast Food Nation
Golden Village Entertainment,6.8,1408
Golden Village Entertainment,6.8,1408
Golden Village Entertainment,6.4,Awake
Golden Village Entertainment,1.9,Disaster Movie
Golden Village Entertainment,4.0,Basic Instinct 2
Golden Village Pictures,5.4,Fighting
Golden Village Pictures,5.4,Fighting
Golden Village Pictures,6.7,Crossing Over
Golden Village Pictures,6.8,The Brothers Bloom
Golden Village Pictures,5.9,Transporter 3
Golden Village Pictures,5.9,Transporter 3
Golden Village Pictures,5.9,Transporter 3
